TemplateId,Name,FuncType,Desc,FuncDesc,Icon,FuncIcon,Type,Class,MaxLevel,CanOpenManageOutTaiwu,Width,Color,BaseBuildCost,RemoveGetResourcePercent,MoveBuildCostResourceRate,CollectResourcePercent,BuildingCoreItem,DependBuildings,ExpandBuildings,RequireLifeSkillType,RequireCombatSkillType,RequirePersonalityType,LeaderName,MemberName,RecruitLifeSkillsAdjust,RecruitCombatSkillsAdjust,OperationTotalProgress,MaxDurability,BaseMaintenanceCost,BaseRepairCost,MustMaintenance,IsUnique,DestoryType,AddReadingLifeSkillBookEfficiency,ReduceCombatSkillCost,AddCombatSkillBreakout,AddLifeSkillAttainment,AddReadingLifeSkillBookFlash,CanMakeItem,UpgradeMakeItem,ReduceMakeRequirementLifeSkillType,VillagerRoleTemplateIds,IsShop,NeedLeader,NeedShopProgress,IsCollectResourceBuilding,ShowResourceStoreLocation,ShowItemStoreLocation,ShowItemLocationAsResourceLocation,MaxProduceValue,RequireCulture,RequireSafety,SuccesEvent,FailEvent,IdleEvent,SpecialEvent,MerchantId,ExpandInfos,EffectDesc,BelongOrganization,BuildingAreaLevelBack,BuildingAreaLevelInfoBackendPattern,ArtisanOrderAvailable,AvailableOnLoading,AvailableOrganization,ApprovingRate
224,京城,Other,京畿之地，极是富足，各地商贾官宦往来不绝，乃是中原财富与权势的中心。,,Main/30001_jingcheng,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
225,成都,Other,成都气候温和，地灵人杰，人称“天府之国”。传说蜀中峨眉山有神仙居住，非人间俗地。,,Main/30002_chengdu,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
226,桂州,Other,桂州山水如画，美不胜收，素有“江山清绝胜中原”、“桂林山水甲天下”之说。,,Main/30003_guizhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
227,襄阳,Other,因位于“襄水之阳”故名“襄阳”。襄阳城城郭雄伟，水陆交通便利，是自古兵家必争之地。,,Main/30004_xiangyang,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
228,太原,Other,所谓“花花真定府，锦绣太原城”。太原三面环山，极是壮丽，乃中原北方第一重镇。,,Main/30005_taiyuan,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
229,广州,Other,广州筑有“牙城”、“子城”和“罗城”三城，外商云集，多有海外奇人异士往来。,,Main/30006_guangzhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
230,青州,Other,上古“九州”之一，乃是东方重镇。因“东方属木，木色为青”，故称“青州”。,,Main/30007_qingzhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
231,江陵,Other,江陵乃是中原沟通西北东南的“帝王古都”。荆楚之地文教鼎盛，是风雅名士云集之地。,,Main/30008_jiangling,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
232,福州,Other,福州人口众多，海商十分发达，极是繁荣。因遍植榕树，所以人称“榕城”。,,Main/30009_fuzhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
233,辽阳,Other,辽阳辖地极广，是北方的重镇。作为北方最有名的古都，数度成为北方各国之京畿重地。,,Main/30010_liaoyang,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
234,秦州,Other,秦州乃边陲之地，民不开化。在金刚宗的掌控下，俨然已成为复辟古象雄王国的根基要地。,,Main/30011_qinzhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
235,大理,Other,大理国民风淳朴，笃信佛教。国内虽氏族部落众多，但皆团结友爱，呈现一派繁荣景象。,,Main/30012_dali,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
236,寿春,Other,淮南以寿春为都，素有“中州咽喉”之称。寿春不仅是楚人故乡，亦是“豆腐”之乡。,,Main/30013_shouchun,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
237,杭州,Other,“地有湖山美，东南第一州”说的即是杭州。杭州是三吴都会，自古繁华。,,Main/30014_hangzhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
238,扬州,Other,扬州一地三城，处处是画舫，夜夜有笙歌。所谓“天下三分明月夜，二分无赖是扬州”。,,Main/30015_yangzhou,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
239,少林寺,Other,少林寺乃正派武林中的泰山北斗。菩提达摩祖师以禅入武，在少林寺面壁九年，创出“七十二绝技”，无不冠绝天下。,,Main/31001_shaolinsi,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
240,峨眉派,Other,天下武功出峨眉。峨眉乃武林三大名宗之一。派如其名——“天下秀”。峨眉武学刚柔并济，道释相融，定慧双修。,,Main/31002_emeipai,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
241,百花谷,Other,百花谷以医术闻名天下，针灸技法出神入化。门人悬壶济世，仁义无双，为世人所敬仰。,,Main/31003_baihuagu,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
242,武当派,Other,与少林、峨眉共称武林三大名宗。武当派武功博大精深，最重内功修养，创派祖师真君道法高深，太极神功名满天下，堪称天下内家功法第一。,,Main/31004_wudangpai,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
243,大小元山,Other,元山派弟子众多，以维护武林正道为己任。大元山修道，有一刀冢，小元山修佛，有一剑冢。大小元山同气连枝，以刀剑合璧之神技，除魔卫道，侠名远播。,,Main/31005_daxiaoyuanshan,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
244,狮相门,Other,狮相门武学强横霸道，虽不不重视内功修为，但横练硬气功独步天下，可开金断石，刀枪不入，堪称外家功法极致。,,Main/31006_shixiangmen,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
245,然山派,Other,然山派专习游学出世之说。游学：广记多闻，明理审势，出词吐辩，万口莫当。出世：修真养性，服食引导，祛病延年，冲举可俟。,,Main/31007_ranshanpai,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
246,璇女峰,Other,璇女峰又称玉女峰，峰上有玄冰。传说曾有天女降于峰上，并留下一部一明珏奇功，但凡女子修炼，便可清俊脱俗，冰肌玉骨，飞升成仙。,,Main/31008_xuannvfeng,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
247,铸剑山庄,Other,铸剑山庄位于湛卢山，相传乃是铸剑祖师欧冶子所创建。铸剑山庄源远流长，天下间的神兵利器，大多出于此地，深受武林中人的仰慕。,,Main/31009_zhujianshanzhuang,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
248,空桑派,Other,空桑派又名空桑药王派。空桑山虽为雪山，却别有洞天，山中奇珍异草无所不有，空桑弟子药毒双绝，药可起死回生，毒可杀人无形。,,Main/31010_kongsangpai,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
249,无量金刚宗,Other,无量金刚宗乃传自古象雄王国的一支密教分支。金刚宗弟子众多，护法神功威力无比，但行事凶狠淫恶，与正统密宗大不相同，乃是正派武林人士之大敌。,,Main/31011_wuliangjingangzong,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
250,五仙教,Other,苗疆五毒教，自称五仙教，教义甚是极端，恩仇必报。教中炼毒，养蛊诸多奇诡之术，无不骇人听闻，武林中人无论正邪，无不避而远之。,,Main/31012_wuxianjiao,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
251,界青崖,Other,界青门俗称人鬼同途之地，多收纳江湖恶徒。本门弟子行事隐秘，极少显露踪迹。门人最擅长奇门遁甲，飞针投石之术，倘若杀意一起，定教人死于无影无形。,,Main/31013_jieqingya,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
252,伏龙坛,Other,伏龙坛建于东海之上的赤明岛。伏龙坛中分为两脉：司徒氏一脉刀法刚猛无匹，龙氏一脉拳掌精深卓绝。相传岛上有火山，弟子皆于火山中修习功法。,,Main/31014_fulongtan,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
253,血犼教,Other,相枢乱世以来，万恶之徒渐而聚首，创立了血犼教。教中魔功乱人本性，菩萨亦是难救，正派武林人士自然与其势不两立。,,Main/31015_xuehoujiao,,MainBuilding,Static,1,True,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
254,村庄,Other,村庄中袅袅升起炊烟。简易修整的泥土小径散布于田野与矮篱之间。,,Main/32001_cunzhuang,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
255,市镇,Other,人口众多的城镇。因与大道相连，故而建有驿站，可谓四通八达。,,Main/32002_shizhen,,MainBuilding,Static,1,False,2,,[0; 0; 0; 0; 0; 0; 0; 0],0,-1,[0; 0; 0; 0; 0; 0; 0],-1,[],[],15,-1,-1,,,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1],-1,[],-1,True,True,-1,-1,-1,-1,-1,-1,False,False,-1,,False,False,False,False,False,False,False,-1,0,0,[],[],-1,[],-1,,,-1,[ui9_buildingarea_namebase_0_5; ui9_buildingarea_namebase_1_5],[buildingarea_industry_icon_4; buildingarea_industry_base_4],False,0,[],0
